,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN
0,10,1,0,7.77,2.41,75
1,20,0,0,7.95,2.42,75
2,30,2,0,11.54,6.29,75
3,40,1,0,8.09,4.77,75
4,50,2,0,6.66,4.83,75
5,60,2,0,10.49,9.09,79
6,70,4,0,10.04,8.46,79
7,80,6,0,7.75,7.95,79
8,90,0,0,11.35,10.56,79
9,100,1,0,9.83,8.93,79
10,110,1,0,8.95,6.86,75
11,120,0,0,10.59,3.74,75
12,130,0,0,11.52,6.32,75
13,140,5,0,10.93,6.4,75
14,150,1,0,7.92,5.71,75
15,160,1,0,9.81,7.19,75
16,170,0,0,11.64,4.64,75
17,180,5,0,11.65,8.77,75
18,190,4,0,9.76,5.58,75
19,200,6,1,12.24,6.77,75
20,210,2,0,15.53,7.51,76
21,220,0,0,12.74,5.33,76
22,230,1,0,11.69,7.35,76
23,240,0,0,11.53,4.69,76
24,250,1,0,7.92,9.58,76
25,260,5,1,11.57,9.4,77
26,270,4,0,12.88,7.36,77
27,280,0,0,9.77,3.62,77
28,290,0,1,10.42,3.4,77
29,300,3,0,11.93,8.39,77
30,310,2,0,10.98,8.32,77
31,320,4,0,11.02,9.67,77
32,330,0,0,8.94,4.89,77
33,340,0,0,8.79,4.16,77
34,350,2,0,11.97,10.12,77
35,360,3,0,8.29,7.15,76
36,370,0,0,7.21,7.77,76
37,380,1,0,10.57,5.86,76
38,390,5,0,10.6,7.94,76
39,400,2,3,11.37,9.32,76
40,410,0,0,10.01,4.52,78
41,420,0,0,13.67,7.63,78
42,430,5,0,10.75,7.3,78
43,440,0,0,10.72,6.54,78
44,450,0,0,11.08,3.47,78
45,460,8,0,12.88,16.51,76
46,470,8,0,12.97,9.46,76
47,480,4,0,9.81,8.98,76
48,490,1,0,7.97,8.54,76
49,500,3,0,14.29,6.98,76
50,510,2,0,8.41,6.88,74
51,520,0,0,14.2,4.42,74
52,530,0,0,9.37,9.79,74
53,540,1,0,10.93,14.57,74
54,550,1,0,6.34,9.5,74
55,560,2,0,13.46,5.84,77
56,570,2,0,13.39,15.11,77
57,580,8,0,14.25,11.49,77
58,590,1,0,13.61,5.24,77
59,600,2,0,12.07,7.22,77
60,610,0,0,8.24,4.03,74
61,620,0,0,11.96,4.51,74
62,10,7,0,9.68,4.85,74
63,20,6,1,8.6,3.24,74
64,30,6,0,9.61,9.28,74
65,40,0,0,8.17,2.8,76
66,50,10,2,12.83,7.62,76
67,60,5,2,17.09,13.16,76
68,70,7,3,13.42,10.59,76
69,80,8,1,11.08,6.33,76
70,90,2,2,11.03,4.05,78
71,100,11,1,11.29,10.37,78
72,110,14,0,12.6,10.32,78
73,120,18,2,12.43,10.89,78
74,130,8,7,11.16,3.99,78
75,140,4,3,16.18,6.64,77
76,150,5,0,8.51,4.52,77
77,160,10,2,7.85,5.85,77
78,170,14,1,8.78,5.65,77
79,180,4,0,12.52,4.82,77
80,190,11,1,8.9,9.66,75
81,200,4,0,9.39,15.89,75
82,210,10,6,10.64,11.62,75
83,220,19,5,17.88,6.55,75
84,230,20,3,11.34,6.4,75
85,240,18,0,9.81,4.62,76
86,250,14,0,9.95,8.76,76
87,260,6,1,12.75,9.39,76
88,270,7,0,6.27,7.55,76
89,280,5,0,7.82,4.28,76
90,290,24,0,11.68,6.82,77
91,300,6,2,11.15,4.88,77
92,310,7,0,10.09,3.41,77
93,320,12,1,11.2,10.46,77
94,330,6,1,13.54,5.36,77
95,340,3,0,8.42,5.08,76
96,350,10,0,11.84,3.03,76
97,360,7,1,9.33,7.6,76
98,370,2,0,7.93,3.69,72
99,380,0,0,7.01,2.28,75
100,390,4,2,13.63,4.35,73
101,400,3,0,13.12,6.52,80
102,410,5,3,12.51,17.28,77
103,420,0,0,10.07,2.57,74
104,430,8,1,15.64,8.76,75
105,440,16,4,14.17,8.31,78
106,450,9,0,12.15,5.46,76
107,460,5,2,12.75,7.53,71
108,470,19,1,8.63,9.15,76
109,480,17,0,9.76,8.91,77
110,490,23,2,12.08,9.93,78
111,500,14,0,7.68,5.9,80
112,510,7,0,11.38,5.62,71
113,520,10,0,11.4,8.39,76
114,530,9,2,9.95,9.9,71
115,540,7,1,8.22,14.6,74
116,550,13,6,12.57,9.59,79
117,560,9,2,11.48,8.49,79
118,570,3,0,12.61,6.87,79
119,580,3,1,4.42,7.19,75
120,590,1,1,3.22,3.83,72
