,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,1,0,8.76,3.45,87,3
1,20,8,0,6.55,4.08,87,3
2,30,6,0,3.47,4.67,87,3
3,40,2,0,6.72,4.25,87,3
4,50,2,0,3.88,3.7,87,3
5,60,3,0,4.73,3.76,90,3
6,70,2,0,7.57,3.33,90,3
7,80,3,0,9.61,5.99,90,3
8,90,4,0,7.59,5.79,90,3
9,100,1,0,7.73,3.19,90,3
10,110,4,0,8.89,3.89,93,3
11,120,0,0,5.36,3.83,93,3
12,130,0,0,6.41,3.12,93,3
13,140,3,0,9.06,4.46,93,3
14,150,1,0,4.01,2.69,93,3
15,160,1,0,3.57,3.12,88,3
16,170,2,0,8.41,3.42,88,3
17,180,3,0,6.64,3.12,88,3
18,190,0,0,8.26,3.67,88,3
19,200,4,0,7.09,4.25,88,3
20,210,9,0,9.16,3.48,89,3
21,220,4,0,5.6,4.21,89,3
22,230,2,0,6.5,4.09,89,3
23,240,4,0,10.63,3.43,89,3
24,250,2,0,7.29,3.02,89,3
25,260,5,1,7.88,3.85,91,3
26,270,2,0,7.12,4.25,91,3
27,280,4,0,6.48,2.61,91,3
28,290,0,0,2.29,2.66,91,3
29,300,3,0,6.75,3.97,91,3
30,310,0,0,6.99,3.06,91,3
31,320,1,0,8.74,3.33,91,3
32,330,5,0,5.71,3.43,91,3
33,340,8,0,11.09,3.31,91,3
34,350,1,0,5.65,3.34,91,3
35,360,1,0,7.65,2.35,89,3
36,370,1,0,7.09,3.53,89,3
37,380,1,0,5.47,3.35,89,3
38,390,0,0,10.51,3.26,89,3
39,400,3,0,9.26,3.5,89,3
40,410,5,0,6.35,3.25,89,3
41,420,1,0,5.94,3.17,89,3
42,430,4,0,11.99,4.96,89,3
43,440,0,0,5.77,3.7,89,3
44,450,1,0,8.58,4.44,89,3
45,460,0,0,9.33,3.06,88,3
46,470,2,0,8.18,3.77,88,3
47,480,0,0,6.75,4.44,88,3
48,490,0,0,6.69,6.37,88,3
49,500,1,0,6.94,4.57,88,3
50,510,3,0,9.82,5.12,90,3
51,520,1,0,7.64,4.71,90,3
52,530,4,0,9.59,4.35,90,3
53,540,0,0,6.77,4.12,90,3
54,550,0,0,12.91,5.79,90,3
55,560,0,0,8.08,4.99,82,3
56,570,0,0,5.27,3.8,82,3
57,580,0,0,12.99,3.98,82,3
58,590,3,0,9.74,4.56,82,3
59,600,2,0,6.86,4.21,82,3
60,610,2,0,9.86,4.32,93,3
61,620,1,0,6.44,4.87,93,3
62,630,2,0,6.77,3.93,93,3
63,640,0,0,4.56,4.88,93,3
64,650,2,0,7.09,3.39,93,3
65,660,12,0,12.03,4.45,89,3
66,670,0,0,6.37,3.59,89,3
67,680,2,0,5.5,2.31,89,3
68,690,4,0,10.88,2.92,89,3
69,700,0,0,6.77,3.71,89,3
70,710,4,0,10.28,5.16,91,3
71,720,0,0,6.91,4.21,91,3
72,730,2,0,9.18,4.81,91,3
73,740,4,0,8.9,3.94,91,3
74,750,2,0,8.86,3.43,91,3
75,760,2,0,4.99,2.96,89,3
76,770,0,0,4.63,3.69,89,3
77,780,4,0,8.29,4.35,89,3
78,790,0,0,8.66,3.82,89,3
79,800,0,0,7.79,4.78,89,3
80,810,1,0,12.83,4.21,87,3
81,820,0,0,8.7,2.12,87,3
82,830,0,0,7.84,4.47,87,3
83,840,1,0,7.85,4.91,87,3
84,850,4,0,7.81,4.51,87,3
85,860,4,0,8.62,4.24,90,3
86,870,1,0,7.01,3.9,90,3
87,880,0,0,11.96,5.34,90,3
88,890,1,0,7.08,2.84,90,3
89,900,1,0,10.28,4.52,90,3
90,910,0,0,8.48,5.08,88,3
91,920,1,0,7.91,5.56,88,3
92,930,0,0,5.13,3.96,88,3
93,940,3,0,9.3,4.24,88,3
94,950,0,0,7.17,2.61,88,3
95,960,1,0,8.99,3.37,86,3
96,970,1,0,13.87,3.8,86,3
97,980,0,0,6.63,2.04,86,3
98,990,2,0,11.46,4.93,86,3
99,1000,5,0,10.75,5.54,86,3
100,1010,1,0,6.74,4.58,85,3
101,1020,1,0,10.25,5.03,85,3
102,1030,0,0,7.04,4.02,85,3
103,1040,0,0,5.84,3.52,85,3
104,1050,1,0,9.15,5.22,85,3
105,1060,7,0,10.02,4.11,87,3
106,1070,3,0,7.87,4.18,87,3
107,1080,0,0,8.44,4.07,87,3
108,1090,1,0,10.0,4.97,87,3
109,1100,1,0,7.58,3.18,87,3
110,1110,1,0,7.56,4.0,90,3
111,1120,3,0,8.03,4.71,90,3
112,1130,0,0,11.27,5.31,90,3
113,1140,3,0,8.31,4.07,90,3
114,1150,0,0,7.3,4.26,90,3
115,1160,0,0,9.11,5.78,86,3
116,1170,2,0,8.26,3.97,86,3
117,1180,1,0,6.43,4.53,86,3
118,1190,0,0,7.64,4.11,86,3
119,1200,0,0,10.25,4.33,86,3
120,1210,1,0,11.12,4.29,90,3
121,1220,5,0,13.38,3.56,84,3
122,1230,0,0,10.89,4.06,88,3
123,1240,1,0,8.43,5.18,91,3
