,Time_Second,Blink_Count,Yawn_Count,Gaze_X,Gaze_Y,BPM RAYAN,label
0,10,5,0,3.45,3.66,91,2
1,20,0,0,9.58,4.79,91,2
2,30,0,0,11.54,2.91,91,2
3,40,6,0,4.95,5.21,91,2
4,50,8,0,3.61,3.49,91,2
5,60,5,0,6.13,4.35,87,2
6,70,6,0,5.43,4.01,87,2
7,80,3,0,6.93,2.38,87,2
8,90,3,0,7.0,4.15,87,2
9,100,4,0,7.27,3.65,87,2
10,110,2,0,10.7,2.8,91,2
11,120,1,0,9.75,2.71,91,2
12,130,5,0,10.11,3.33,91,2
13,140,2,0,7.58,2.64,91,2
14,150,10,0,9.21,3.49,91,2
15,160,9,0,5.28,5.23,92,2
16,170,18,0,5.08,6.22,92,2
17,180,7,1,3.97,3.09,92,2
18,190,4,0,4.05,3.04,92,2
19,200,2,0,5.1,3.35,92,2
20,210,10,0,7.36,3.78,91,2
21,220,7,0,9.75,11.3,91,2
22,230,15,0,12.82,5.93,91,2
23,240,7,0,10.56,3.63,91,2
24,250,1,0,12.43,3.48,91,2
25,260,3,0,10.5,2.42,91,2
26,270,13,0,11.26,4.96,91,2
27,280,15,0,7.23,12.18,91,2
28,290,19,0,5.66,3.0,91,2
29,300,5,0,6.15,3.1,91,2
30,310,3,0,9.37,2.41,89,2
31,320,1,0,12.11,3.85,89,2
32,330,11,0,9.41,4.65,89,2
33,340,9,0,5.16,4.71,89,2
34,350,7,0,9.82,5.15,89,2
35,360,4,0,10.75,3.61,92,2
36,370,13,0,10.14,5.8,92,2
37,380,3,1,8.47,3.94,92,2
38,390,12,0,11.49,6.27,92,2
39,400,1,0,7.5,4.19,92,2
40,410,7,0,10.64,3.91,89,2
41,420,13,0,10.9,3.24,89,2
42,430,2,0,8.02,3.61,89,2
43,440,9,0,6.64,5.99,89,2
44,450,4,0,6.15,3.13,89,2
45,460,15,0,5.61,4.81,90,2
46,470,10,0,7.97,7.63,90,2
47,480,5,0,8.47,4.69,90,2
48,490,10,0,8.65,5.53,90,2
49,500,1,0,4.37,3.18,90,2
50,510,7,0,11.41,4.55,90,2
51,520,9,0,6.08,2.75,90,2
52,530,7,0,5.9,5.26,90,2
53,540,2,0,8.95,4.79,90,2
54,550,11,0,7.2,6.72,90,2
55,560,9,0,7.14,4.02,90,2
56,570,8,0,11.0,4.03,90,2
57,580,9,0,7.24,3.52,90,2
58,590,11,0,13.26,4.22,90,2
59,600,17,0,9.57,5.82,90,2
60,610,9,0,7.14,3.74,90,2
61,620,10,0,5.97,4.61,90,2
62,630,7,0,5.6,3.82,90,2
63,640,10,0,6.25,3.61,90,2
64,650,20,0,6.43,6.22,90,2
65,660,16,0,7.2,4.54,89,2
66,670,29,0,6.54,3.7,89,2
67,680,17,0,10.12,4.58,89,2
68,690,20,0,6.5,4.34,89,2
69,700,18,0,6.32,4.8,89,2
70,710,16,0,9.86,4.69,91,2
71,720,4,0,10.34,3.89,91,2
72,730,7,0,9.49,3.72,91,2
73,740,11,0,10.37,2.68,91,2
74,750,7,0,10.64,2.91,91,2
75,760,7,0,4.46,3.07,90,2
76,770,18,0,11.31,5.09,90,2
77,780,16,0,10.88,2.93,90,2
78,790,16,0,9.22,4.79,90,2
79,800,12,0,5.85,3.08,90,2
80,810,15,0,7.99,7.5,89,2
81,820,4,0,7.26,4.79,89,2
82,830,11,0,8.12,3.54,89,2
83,840,8,0,11.0,2.81,89,2
84,850,16,0,7.11,2.96,89,2
85,860,10,0,9.14,3.59,90,2
86,870,13,0,8.42,4.51,90,2
87,880,14,0,7.99,4.05,90,2
88,890,17,0,9.3,4.32,90,2
89,10,1,0,5.6,1.82,90,2
90,20,4,0,9.06,3.53,91,2
91,30,2,0,7.43,3.13,91,2
92,40,3,0,8.83,3.77,91,2
93,50,2,0,5.91,2.85,91,2
94,60,2,0,11.66,2.91,91,2
95,70,8,0,10.66,5.44,90,2
96,80,1,0,5.71,2.41,90,2
97,90,5,0,4.26,2.27,90,2
98,100,4,0,9.73,3.7,90,2
99,110,5,0,9.16,3.46,90,2
100,120,3,0,7.33,4.19,89,2
101,130,2,0,8.01,4.38,89,2
102,140,3,0,9.4,4.59,89,2
103,150,0,0,7.29,3.06,89,2
104,160,2,0,9.54,4.36,89,2
105,170,2,0,10.95,2.8,88,2
106,180,2,0,10.26,2.67,88,2
107,190,3,0,10.57,2.79,88,2
108,200,2,0,10.37,3.5,88,2
109,210,1,0,5.15,2.47,88,2
110,220,1,0,8.59,3.81,89,2
111,230,3,0,10.06,3.48,89,2
112,240,4,0,8.34,9.87,89,2
113,250,1,0,7.13,3.56,89,2
114,260,0,0,9.93,4.15,89,2
115,270,0,0,4.84,3.65,90,2
116,280,2,0,8.47,3.74,90,2
117,290,5,0,10.91,3.76,90,2
118,300,3,0,12.16,4.22,90,2
119,310,5,0,9.59,5.89,90,2
120,320,1,0,8.83,6.24,89,2
121,330,4,0,9.37,6.47,89,2
122,340,0,0,10.29,4.07,89,2
123,350,3,0,11.64,3.91,89,2
124,360,4,0,8.69,4.72,89,2
125,370,3,0,6.25,2.81,91,2
126,380,1,0,7.13,3.38,91,2
127,390,5,0,7.93,7.51,91,2
128,400,6,0,9.92,5.51,91,2
129,410,2,0,11.89,4.8,91,2
130,420,0,0,9.84,4.17,90,2
131,430,4,0,9.13,4.38,90,2
132,440,4,0,6.75,3.86,90,2
133,450,3,0,9.26,3.9,90,2
134,460,6,0,9.66,5.85,90,2
135,470,0,0,4.26,3.79,89,2
136,480,2,0,9.96,4.0,89,2
137,490,3,0,9.69,3.99,89,2
138,500,4,0,6.71,3.53,89,2
139,510,3,0,8.77,3.2,89,2
140,520,7,0,8.4,6.5,89,2
141,530,4,0,5.17,4.1,89,2
142,540,0,0,7.75,3.75,89,2
143,550,4,0,14.04,5.24,89,2
144,560,6,0,7.69,5.57,89,2
145,570,3,0,7.22,3.66,91,2
146,580,0,0,9.88,2.53,91,2
147,590,4,0,10.14,4.89,91,2
148,600,2,0,10.84,4.64,91,2
149,610,0,0,9.45,5.52,91,2
150,620,0,0,9.72,3.77,91,2
151,630,3,0,11.49,4.81,91,2
152,640,1,0,9.51,7.39,91,2
153,650,1,0,8.96,4.09,91,2
154,660,2,0,10.04,11.31,91,2
155,670,3,0,12.33,10.5,89,2
156,680,7,0,10.26,5.54,89,2
157,690,1,0,9.45,5.7,89,2
158,700,2,0,6.21,7.01,89,2
159,710,0,0,6.69,4.72,89,2
160,720,0,0,11.46,5.39,89,2
161,730,0,0,5.22,4.16,89,2
162,740,0,0,7.2,5.57,89,2
163,750,0,0,4.78,3.77,89,2
164,760,5,0,7.14,5.35,89,2
165,770,2,0,6.99,3.46,91,2
166,780,6,0,6.67,4.38,91,2
167,790,6,0,6.41,5.17,91,2
168,800,1,0,4.34,3.12,91,2
169,810,3,0,9.96,4.9,91,2
170,820,2,0,5.81,5.01,91,2
171,830,2,0,10.32,5.97,91,2
172,840,1,0,7.01,5.4,91,2
173,850,2,0,8.18,5.84,91,2
174,860,3,0,5.49,3.82,91,2
175,870,0,0,4.58,4.95,90,2
176,880,0,0,7.32,3.51,90,2
177,890,4,0,7.75,7.0,90,2
178,900,8,0,9.69,8.19,87,2
